t_h,C_central_ng_mL
50.17085427135678,5550.3140108257085
50.29145728643216,5566.240745915092
50.41206030150754,5571.362506234133
50.53266331658291,5566.933800519302
50.653266331658294,5554.0797952522635
50.77386934673367,5533.80939335344
50.89447236180904,5507.026994949146
51.015075376884425,5474.543072935348
51.1356783919598,5437.083682697831
51.256281407035175,5395.299013329049
51.37688442211055,5349.771076873265
51.49748743718593,5301.020622411167
51.618090452261306,5249.513353053613
51.73869346733668,5195.665516052732
51.85929648241206,5139.848929168934
51.97989949748744,5082.3955000744445
52.10050251256281,5023.601289856215
52.22110552763819,4963.730166539292
52.34170854271357,4903.017089934477
52.462311557788944,4841.671064922478
52.58291457286432,4779.877796601224
52.7035175879397,4717.802077333494
52.824120603015075,4655.589932684889
52.94472361809045,4593.370550552057
53.06532663316583,4531.258015325615
53.185929648241206,4469.352866732373
53.30653266331658,4407.743501023085
53.42713567839196,4346.5074303930105
53.54773869346734,4285.712414922498
53.66834170854271,4225.417479885925
53.78894472361809,4165.673829983537
53.90954773869347,4106.525670886881
54.030150753768844,4048.0109474421456
54.15075376884422,3990.162006934572
54.2713567839196,3933.006194970775
54.391959798994975,3876.5663907747094
54.51256281407035,3820.861488008452
54.633165829145725,3765.906826613573
54.753768844221106,3711.714580615149
54.87437185929648,3658.2941063327635
54.99497487437186,3605.6522549950455
55.11557788944724,3553.793653351836
55.23618090452261,3502.7209555157997
55.35678391959799,3452.435068939919
55.47738693467337,3402.9353571443016
55.597989949748744,3354.219821542541
55.71859296482412,3306.2852644809514
55.8391959798995,3259.127435391128
55.959798994974875,3212.741161764731
56.08040201005025,3167.120466487106
56.201005025125625,3122.258672911596
56.321608040201006,3078.148498916997
56.44221105527638,3034.782141065422
56.562814070351756,2992.1513498651425
56.68341708542714,2950.247497041751
56.80402010050251,2909.061635629838
56.92462311557789,2868.5845536154357
57.04522613065326,2828.806821785905
57.165829145728644,2789.7188363776
57.28643216080402,2751.310857052125
57.4070351758794,2713.5730406783746
57.527638190954775,2676.495471349461
57.64824120603015,2640.0681870201784
57.768844221105525,2604.2812031118315
57.88944723618091,2569.1245333961156
58.01005025125628,2534.588208438294
58.130653266331656,2500.662291851546
58.25125628140704,2467.3368945889347
58.37185929648241,2434.6021874764974
58.49246231155779,2402.4484121703376
58.61306532663316,2370.865890702175
58.733668341708544,2339.845033761023
58.85427135678392,2309.3763478437418
58.97487437185929,2279.4504413930913
59.095477386934675,2250.058030032411
59.21608040201005,2221.1899409913462
59.336683417085425,2192.837116809658
59.4572864321608,2164.9906183971148
59.57788944723618,2137.641627519059
59.698492462311556,2110.781448770278
59.81909547738694,2084.4015110932764
59.93969849246231,2058.493368890976
60.06030150753769,2033.0487027799347
60.18090452261306,2008.0593200262165
60.301507537688444,1983.5171546986414
60.42211055276382,1959.4142675715839
60.54271356783919,1935.742845806246
60.663316582914575,1912.4952024403449
60.78391959798995,1889.6637757077808
60.904522613065325,1867.241128208948
61.0251256281407,1845.2199459450508
61.14572864321608,1823.593037249503
61.266331658291456,1802.3533316186756
61.38693467336684,1781.4938784496887
61.50753768844221,1761.007845709852
61.62814070351759,1740.8885185620752
61.74874371859296,1721.1292979120371
61.86934673366834,1701.723698914774
61.98994974874372,1682.6653494868237
62.11055276381909,1663.947988727142
62.231155778894475,1645.565465353594
62.35175879396985,1627.511736150861
62.472361809045225,1609.7808643033827
62.5929648241206,1592.3670178703508
62.71356783919598,1575.2644681157465
62.834170854271356,1558.4675879159452
62.95477386934673,1541.9708501884809
63.07537688442211,1525.7688262029098
63.19597989949749,1509.8561841182502
63.31658291457286,1494.2276872316852
63.43718592964824,1478.8781926006966
63.55778894472362,1463.8026492630245
63.678391959798994,1448.9960969335168
63.798994974874375,1434.4536642083979
63.91959798994975,1420.1705673369997
64.04020100502512,1406.1421084243705
64.1608040201005,1392.3636742532176
64.28140703517587,1378.830734549778
64.40201005025125,1365.538840745256
64.52261306532662,1352.4836244787225
64.64321608040201,1339.6607960864624
64.76381909547739,1327.0661435378477
64.88442211055276,1314.6955305955498
65.00502512562814,1302.5448959891633
65.12562814070351,1290.610251713346
65.2462311557789,1278.8876817845737
65.36683417085428,1267.373341321715
65.48743718592965,1256.0634546551644
65.60804020100502,1244.9543146238886
65.7286432160804,1234.042281269455
65.84924623115577,1223.3237801910723
65.96984924623115,1212.7953020328312
66.09045226130652,1202.4534009805116
66.21105527638191,1192.2946933093747
66.33165829145729,1182.3158569560862
66.45226130653266,1172.513630072675
66.57286432160804,1162.884809525434
66.69346733668341,1153.4262505077068
