t_h,C_central_ng_mL
68.98492462311557,5.7528855588579875
69.10552763819095,5.707180414416176
69.22613065326632,5.6618673982729675
69.3467336683417,5.616943203674688
69.46733668341709,5.572404547041142
69.58793969849246,5.528248168076237
69.70854271356784,5.484470829884542
69.82914572864321,5.441069319040479
69.94974874371859,5.3980404456685465
70.07035175879398,5.355381043480816
70.19095477386935,5.3130879698219315
70.31155778894473,5.27115810568115
70.4321608040201,5.229588355705548
70.55276381909547,5.188375648189752
70.67336683417085,5.147516935062412
70.79396984924622,5.107009191855023
70.9145728643216,5.066849417666818
71.03517587939699,5.027034635113807
71.15577889447236,4.987561890276407
71.27638190954774,4.9484282526300944
71.39698492462311,4.909630814979108
71.51758793969849,4.871166693370458
71.63819095477388,4.833033027016212
71.75879396984925,4.79522697819273
71.87939698492463,4.75774573215345
72.0,4.720586497016299
72.0,4.720586497016299
72.12060301507537,5.68008016863955
72.24120603015075,6.5730426118203935
72.36180904522612,7.4034570802477875
72.48241206030151,8.175072896768786
72.60301507537689,8.891419232399059
72.72361809045226,9.555818034295502
72.84422110552764,10.171395974298893
72.96482412060301,10.741096037299604
73.08542713567839,11.267688340518605
73.20603015075378,11.75377998933492
73.32663316582915,12.201824898488633
73.44723618090453,12.614132675975117
73.5678391959799,12.992876907703033
73.68844221105527,13.340103463212905
73.80904522613065,13.657737631889985
73.92964824120602,13.947591363019626
74.05025125628141,14.211369970622071
74.17085427135679,14.450678116309849
74.29145728643216,14.667026050867333
74.41206030150754,14.861834842906122
74.53266331658291,15.036441758377155
74.65326633165829,15.192105206782063
74.77386934673366,15.330009166495627
74.89447236180905,15.451267825413908
75.01507537688443,15.556929394026733
75.1356783919598,15.64798016350593
75.25628140703517,15.725348077385886
75.37688442211055,15.789906075704337
75.49748743718592,15.84247549212217
75.6180904522613,15.883828865423471
75.73869346733669,15.914692994431125
75.85929648241206,15.93575149343816
75.97989949748744,15.947647358127877
76.10050251256281,15.950985406938702
76.22110552763819,15.946334394760678
76.34170854271356,15.934229282351588
76.46231155778895,15.915173076270436
76.58291457286433,15.889638800053683
76.7035175879397,15.858071224730967
76.82412060301507,15.820888490887038
76.94472361809045,15.778483756288649
77.06532663316582,15.731226556295423
77.1859296482412,15.679464291676156
77.30653266331659,15.62352345704628
77.42713567839196,15.563710897310902
77.54773869346734,15.500314980180804
77.66834170854271,15.43360662827593
77.78894472361809,15.363840417540313
77.90954773869346,15.291255465229133
78.03015075376885,15.216076394574227
78.15075376884423,15.138514161717506
78.2713567839196,15.058766853749072
78.39195979899498,14.977020478997016
78.51256281407035,14.893449630019816
78.63316582914572,14.808218206839365
78.7537688442211,14.721480005417929
78.87437185929649,14.633379336340992
78.99497487437186,14.544051583528207
